GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P001001,P001001.2000
48217961400,140,48,217,99999,999,,,Census Tract 9614,3915,1875,3920,1791,3915,3920
48227950200,140,48,227,13700,999,,,Census Tract 9502,2022,921,2209,929,2022,2209
48227950300,140,48,227,13700,999,,,Census Tract 9503,2242,799,2274,810,2242,2274
48237950300,140,48,237,99999,999,,,Census Tract 9503,3334,1530,3519,1560,3334,3519
48237950500,140,48,237,99999,999,,,Census Tract 9505,2827,1436,2604,1241,2827,2604
48245002500,140,48,245,13140,999,,,Census Tract 25,3758,1619,4222,1712,3758,4222
48245005100,140,48,245,13140,999,,,Census Tract 51,1043,676,1689,1003,1043,1689
48249950700,140,48,249,10860,999,,,Census Tract 9507,3647,1564,3872,1534,3647,3872
48269950100,140,48,269,99999,999,,,Census Tract 9501,286,186,356,174,286,356
48293970200,140,48,293,99999,999,,,Census Tract 9702,4027,1900,4252,1703,4027,4252
48293970300,140,48,293,99999,999,,,Census Tract 9703,2341,919,2279,865,2341,2279
48293970400,140,48,293,99999,999,,,Census Tract 9704,2182,707,1664,721,2182,1664
48293970500,140,48,293,99999,999,,,Census Tract 9705,2003,837,1901,840,2003,1901
48309980000,140,48,309,47380,999,,,Census Tract 9800,5,1,2,0,5,2
48311950100,140,48,311,99999,999,,,Census Tract 9501,707,485,851,587,707,851
48325000101,140,48,325,41700,999,,,Census Tract 1.01,6351,2414,4866,1777,6351,4866
48325000200,140,48,325,41700,999,,,Census Tract 2,1760,974,1618,785,1760,1618
48333950100,140,48,333,99999,999,,,Census Tract 9501,2042,1266,2354,1226,2042,2354
48333950200,140,48,333,99999,999,,,Census Tract 9502,2894,1580,2797,1465,2894,2797
48339692802,140,48,339,26420,288,,,Census Tract 6928.02,3745,1379,3405,1217,3745,3405
48339692900,140,48,339,26420,288,,,Census Tract 6929,4518,1645,3874,1379,4518,3874
48355002001,140,48,355,18580,204,,,Census Tract 20.01,4311,1676,4088,1551,4311,4088
48355002002,140,48,355,18580,204,,,Census Tract 20.02,4012,1441,3804,1333,4012,3804
48355980000,140,48,355,18580,204,,,Census Tract 9800,11,4,11,3,11,11
48355990000,140,48,355,18580,204,,,Census Tract 9900,0,0,0,0,0,0
48365950300,140,48,365,99999,999,,,Census Tract 9503,4304,1888,3993,1691,4304,3993
48365950500,140,48,365,99999,999,,,Census Tract 9505,2431,1455,2370,1396,2431,2370
48365950600,140,48,365,99999,999,,,Census Tract 9506,2266,998,1979,924,2266,1979
48375010400,140,48,375,11100,999,,,Census Tract 104,3365,1646,3445,1653,3365,3445
48375010600,140,48,375,11100,999,,,Census Tract 106,2168,777,1926,638,2168,1926
48375010700,140,48,375,11100,999,,,Census Tract 107,3262,1190,3171,1182,3262,3171
48381021604,140,48,381,11100,999,,,Census Tract 216.04,4468,2210,4815,2171,4468,4815
48381021605,140,48,381,11100,999,,,Census Tract 216.05,1955,917,1760,796,1955,1760
48381021606,140,48,381,11100,999,,,Census Tract 216.06,5121,2067,5527,2017,5121,5527
48381021608,140,48,381,11100,999,,,Census Tract 216.08,6097,2634,1894,750,6097,1894
48397040101,140,48,397,19100,206,,,Census Tract 401.01,6253,2164,3388,1151,6253,3388
48397040102,140,48,397,19100,206,,,Census Tract 401.02,6716,2299,3639,1223,6716,3639
48397040200,140,48,397,19100,206,,,Census Tract 402,4430,1581,2689,955,4430,2689
48407200200,140,48,407,26420,288,,,Census Tract 2002,5001,3074,4524,2817,5001,4524
48407200300,140,48,407,26420,288,,,Census Tract 2003,4978,3306,4210,2980,4978,4210
48421950200,140,48,421,99999,999,,,Census Tract 9502,3034,1252,3186,1275,3034,3186
48427950104,140,48,427,40100,999,,,Census Tract 9501.04,3743,1174,2611,826,3743,2611
48427950105,140,48,427,40100,999,,,Census Tract 9501.05,3417,1038,2384,730,3417,2384
48427950106,140,48,427,40100,999,,,Census Tract 9501.06,3407,997,2916,866,3407,2916
48427950107,140,48,427,40100,999,,,Census Tract 9501.07,4045,1143,3462,993,4045,3462
48439101402,140,48,439,19100,206,,,Census Tract 1014.02,3674,1224,3586,1242,3674,3586
48439105510,140,48,439,19100,206,,,Census Tract 1055.10,7660,3168,3722,1641,7660,3722
48439111003,140,48,439,19100,206,,,Census Tract 1110.03,2776,1137,2550,1012,2776,2550
48439111008,140,48,439,19100,206,,,Census Tract 1110.08,7216,2534,2667,1006,7216,2667
48439111010,140,48,439,19100,206,,,Census Tract 1110.10,2841,1332,1354,721,2841,1354
48439111545,140,48,439,19100,206,,,Census Tract 1115.45,2442,1006,2353,906,2442,2353
48439111547,140,48,439,19100,206,,,Census Tract 1115.47,15275,4600,3176,1029,15275,3176
48439113622,140,48,439,19100,206,,,Census Tract 1136.22,5773,2121,6011,2020,5773,6011
48439114204,140,48,439,19100,206,,,Census Tract 1142.04,5893,2432,4550,1913,5893,4550
48439114205,140,48,439,19100,206,,,Census Tract 1142.05,3106,1350,3169,1310,3106,3169
48439114206,140,48,439,19100,206,,,Census Tract 1142.06,4468,1753,2488,1016,4468,2488
48441012000,140,48,441,10180,999,,,Census Tract 120,1921,845,2093,818,1921,2093
48441012100,140,48,441,10180,999,,,Census Tract 121,468,1,581,0,468,581
48451001101,140,48,451,41660,999,,,Census Tract 11.01,5205,2203,3974,1780,5205,3974
48453001603,140,48,453,12420,126,,,Census Tract 16.03,4405,1945,4202,1956,4405,4202
48453001786,140,48,453,12420,126,,,Census Tract 17.86,4676,2746,3787,1989,4676,3787
48453002003,140,48,453,12420,126,,,Census Tract 20.03,3653,1537,3862,1488,3653,3862
48453002004,140,48,453,12420,126,,,Census Tract 20.04,2191,1502,2505,1441,2191,2505
48453980000,140,48,453,12420,126,,,Census Tract 9800,0,0,0,0,0,0
48465980000,140,48,465,19620,999,,,Census Tract 9800,5,1,4,0,5,4
48473680100,140,48,473,26420,288,,,Census Tract 6801,2511,883,1391,507,2511,1391
48479001601,140,48,479,29700,999,,,Census Tract 16.01,4025,1309,2482,658,4025,2482
48479001602,140,48,479,29700,999,,,Census Tract 16.02,3799,1444,2343,726,3799,2343
48479001706,140,48,479,29700,999,,,Census Tract 17.06,4775,1695,4921,1624,4775,4921
48485010200,140,48,485,48660,999,,,Census Tract 102,1250,611,1399,667,1250,1399
48491020701,140,48,491,12420,126,,,Census Tract 207.01,2533,959,2555,892,2533,2555
48491020706,140,48,491,12420,126,,,Census Tract 207.06,3908,1175,1570,455,3908,1570
48497150101,140,48,497,19100,206,,,Census Tract 1501.01,3382,1429,2985,1231,3382,2985
48497150102,140,48,497,19100,206,,,Census Tract 1501.02,6569,2467,5033,1850,6569,5033
48497150300,140,48,497,19100,206,,,Census Tract 1503,2897,1224,2105,918,2897,2105
48029121117,140,48,029,41700,999,,,Census Tract 1211.17,4448,2124,3678,1663,4448,3678
48029131505,140,48,029,41700,999,,,Census Tract 1315.05,3567,1074,2592,757,3567,2592
48029181720,140,48,029,41700,999,,,Census Tract 1817.20,4420,1469,2992,1000,4420,2992
48029191303,140,48,029,41700,999,,,Census Tract 1913.03,1561,837,1573,849,1561,1573
48035950600,140,48,035,99999,999,,,Census Tract 9506,1567,1245,1748,1300,1567,1748
48041002007,140,48,041,17780,999,,,Census Tract 20.07,5673,2072,1625,593,5673,1625
48047950100,140,48,047,99999,999,,,Census Tract 9501,2042,997,2294,988,2042,2294
48057000200,140,48,057,47020,999,,,Census Tract 2,4375,1674,4357,1716,4375,4357
48061012607,140,48,061,15180,154,,,Census Tract 126.07,2973,769,2072,521,2973,2072
48079950100,140,48,079,99999,999,,,Census Tract 9501,3127,1360,3730,1587,3127,3730
48085030526,140,48,085,19100,206,,,Census Tract 305.26,7247,2927,1286,515,7247,1286
48085031411,140,48,085,19100,206,,,Census Tract 314.11,4886,1542,3186,1019,4886,3186
48085031635,140,48,085,19100,206,,,Census Tract 316.35,4007,1728,3928,1664,4007,3928
